,date,county,state,fips,deaths
487279,2020-08-31,Tuscola,Michigan,26157.0,29
487280,2020-08-31,Unknown,Michigan,,5
487281,2020-08-31,Van Buren,Michigan,26159.0,16
487282,2020-08-31,Washtenaw,Michigan,26161.0,124
487283,2020-08-31,Wayne,Michigan,26163.0,2885
487284,2020-08-31,Wexford,Michigan,26165.0,4
490434,2020-09-01,Alcona,Michigan,26001.0,2
490435,2020-09-01,Alger,Michigan,26003.0,0
490436,2020-09-01,Allegan,Michigan,26005.0,6
490437,2020-09-01,Alpena,Michigan,26007.0,14
490438,2020-09-01,Antrim,Michigan,26009.0,0
490439,2020-09-01,Arenac,Michigan,26011.0,3
490440,2020-09-01,Baraga,Michigan,26013.0,0
490441,2020-09-01,Barry,Michigan,26015.0,2
490442,2020-09-01,Bay,Michigan,26017.0,41
490443,2020-09-01,Benzie,Michigan,26019.0,2
490444,2020-09-01,Berrien,Michigan,26021.0,70
490445,2020-09-01,Branch,Michigan,26023.0,26
490446,2020-09-01,Calhoun,Michigan,26025.0,44
490447,2020-09-01,Cass,Michigan,26027.0,16
490448,2020-09-01,Charlevoix,Michigan,26029.0,3
490449,2020-09-01,Cheboygan,Michigan,26031.0,2
490450,2020-09-01,Chippewa,Michigan,26033.0,0
490451,2020-09-01,Clare,Michigan,26035.0,4
490452,2020-09-01,Clinton,Michigan,26037.0,13
490453,2020-09-01,Crawford,Michigan,26039.0,5
490454,2020-09-01,Delta,Michigan,26041.0,3
490455,2020-09-01,Dickinson,Michigan,26043.0,2
490456,2020-09-01,Eaton,Michigan,26045.0,9
490457,2020-09-01,Emmet,Michigan,26047.0,3
490458,2020-09-01,Genesee,Michigan,26049.0,305
490459,2020-09-01,Gladwin,Michigan,26051.0,2
490460,2020-09-01,Gogebic,Michigan,26053.0,1
490461,2020-09-01,Grand Traverse,Michigan,26055.0,7
490462,2020-09-01,Gratiot,Michigan,26057.0,15
490463,2020-09-01,Hillsdale,Michigan,26059.0,26
490464,2020-09-01,Houghton,Michigan,26061.0,1
490465,2020-09-01,Huron,Michigan,26063.0,4
490466,2020-09-01,Ingham,Michigan,26065.0,40
490467,2020-09-01,Ionia,Michigan,26067.0,7
490468,2020-09-01,Iosco,Michigan,26069.0,12
490469,2020-09-01,Iron,Michigan,26071.0,1
490470,2020-09-01,Isabella,Michigan,26073.0,9
490471,2020-09-01,Jackson,Michigan,26075.0,62
490472,2020-09-01,Kalamazoo,Michigan,26077.0,88
490473,2020-09-01,Kalkaska,Michigan,26079.0,4
490474,2020-09-01,Kent,Michigan,26081.0,168
490475,2020-09-01,Keweenaw,Michigan,26083.0,0
490476,2020-09-01,Lake,Michigan,26085.0,0
490477,2020-09-01,Lapeer,Michigan,26087.0,42
490478,2020-09-01,Leelanau,Michigan,26089.0,1
490479,2020-09-01,Lenawee,Michigan,26091.0,17
490480,2020-09-01,Livingston,Michigan,26093.0,30
490481,2020-09-01,Luce,Michigan,26095.0,0
490482,2020-09-01,Mackinac,Michigan,26097.0,0
490483,2020-09-01,Macomb,Michigan,26099.0,974
490484,2020-09-01,Manistee,Michigan,26101.0,1
490485,2020-09-01,Marquette,Michigan,26103.0,11
490486,2020-09-01,Mason,Michigan,26105.0,0
490487,2020-09-01,Mecosta,Michigan,26107.0,2
490488,2020-09-01,Menominee,Michigan,26109.0,0
490489,2020-09-01,Midland,Michigan,26111.0,11
490490,2020-09-01,Missaukee,Michigan,26113.0,1
490491,2020-09-01,Monroe,Michigan,26115.0,27
490492,2020-09-01,Montcalm,Michigan,26117.0,4
490493,2020-09-01,Montmorency,Michigan,26119.0,0
490494,2020-09-01,Muskegon,Michigan,26121.0,68
490495,2020-09-01,Newaygo,Michigan,26123.0,1
490496,2020-09-01,Oakland,Michigan,26125.0,1165
490497,2020-09-01,Oceana,Michigan,26127.0,6
490498,2020-09-01,Ogemaw,Michigan,26129.0,5
490499,2020-09-01,Ontonagon,Michigan,26131.0,0
490500,2020-09-01,Osceola,Michigan,26133.0,0
490501,2020-09-01,Oscoda,Michigan,26135.0,1
490502,2020-09-01,Otsego,Michigan,26137.0,11
490503,2020-09-01,Ottawa,Michigan,26139.0,63
490504,2020-09-01,Presque Isle,Michigan,26141.0,1
490505,2020-09-01,Roscommon,Michigan,26143.0,4
490506,2020-09-01,Saginaw,Michigan,26145.0,132
490507,2020-09-01,Sanilac,Michigan,26151.0,7
490508,2020-09-01,Schoolcraft,Michigan,26153.0,0
490509,2020-09-01,Shiawassee,Michigan,26155.0,30
490510,2020-09-01,St. Clair,Michigan,26147.0,53
490511,2020-09-01,St. Joseph,Michigan,26149.0,11
490512,2020-09-01,Tuscola,Michigan,26157.0,29
490513,2020-09-01,Unknown,Michigan,,5
490514,2020-09-01,Van Buren,Michigan,26159.0,16
490515,2020-09-01,Washtenaw,Michigan,26161.0,124
490516,2020-09-01,Wayne,Michigan,26163.0,2891
490517,2020-09-01,Wexford,Michigan,26165.0,4
493668,2020-09-02,Alcona,Michigan,26001.0,2
493669,2020-09-02,Alger,Michigan,26003.0,0
493670,2020-09-02,Allegan,Michigan,26005.0,6
493671,2020-09-02,Alpena,Michigan,26007.0,14
493672,2020-09-02,Antrim,Michigan,26009.0,0
493673,2020-09-02,Arenac,Michigan,26011.0,3
493674,2020-09-02,Baraga,Michigan,26013.0,0
493675,2020-09-02,Barry,Michigan,26015.0,2
493676,2020-09-02,Bay,Michigan,26017.0,42
493677,2020-09-02,Benzie,Michigan,26019.0,2
493678,2020-09-02,Berrien,Michigan,26021.0,70
493679,2020-09-02,Branch,Michigan,26023.0,26
493680,2020-09-02,Calhoun,Michigan,26025.0,44
493681,2020-09-02,Cass,Michigan,26027.0,16
493682,2020-09-02,Charlevoix,Michigan,26029.0,3
493683,2020-09-02,Cheboygan,Michigan,26031.0,2
493684,2020-09-02,Chippewa,Michigan,26033.0,0
493685,2020-09-02,Clare,Michigan,26035.0,4
493686,2020-09-02,Clinton,Michigan,26037.0,13
493687,2020-09-02,Crawford,Michigan,26039.0,5
493688,2020-09-02,Delta,Michigan,26041.0,3
493689,2020-09-02,Dickinson,Michigan,26043.0,2
493690,2020-09-02,Eaton,Michigan,26045.0,9
493691,2020-09-02,Emmet,Michigan,26047.0,3
493692,2020-09-02,Genesee,Michigan,26049.0,305
493693,2020-09-02,Gladwin,Michigan,26051.0,2
493694,2020-09-02,Gogebic,Michigan,26053.0,1
493695,2020-09-02,Grand Traverse,Michigan,26055.0,7
493696,2020-09-02,Gratiot,Michigan,26057.0,15
493697,2020-09-02,Hillsdale,Michigan,26059.0,26
493698,2020-09-02,Houghton,Michigan,26061.0,1
493699,2020-09-02,Huron,Michigan,26063.0,4
493700,2020-09-02,Ingham,Michigan,26065.0,40
493701,2020-09-02,Ionia,Michigan,26067.0,7
493702,2020-09-02,Iosco,Michigan,26069.0,12
493703,2020-09-02,Iron,Michigan,26071.0,1
493704,2020-09-02,Isabella,Michigan,26073.0,10
493705,2020-09-02,Jackson,Michigan,26075.0,62
493706,2020-09-02,Kalamazoo,Michigan,26077.0,88
493707,2020-09-02,Kalkaska,Michigan,26079.0,4
493708,2020-09-02,Kent,Michigan,26081.0,168
493709,2020-09-02,Keweenaw,Michigan,26083.0,0
493710,2020-09-02,Lake,Michigan,26085.0,0
493711,2020-09-02,Lapeer,Michigan,26087.0,42
493712,2020-09-02,Leelanau,Michigan,26089.0,1
493713,2020-09-02,Lenawee,Michigan,26091.0,17
493714,2020-09-02,Livingston,Michigan,26093.0,30
493715,2020-09-02,Luce,Michigan,26095.0,0
493716,2020-09-02,Mackinac,Michigan,26097.0,0
493717,2020-09-02,Macomb,Michigan,26099.0,984
493718,2020-09-02,Manistee,Michigan,26101.0,1
493719,2020-09-02,Marquette,Michigan,26103.0,11
493720,2020-09-02,Mason,Michigan,26105.0,0
493721,2020-09-02,Mecosta,Michigan,26107.0,2
493722,2020-09-02,Menominee,Michigan,26109.0,0
493723,2020-09-02,Midland,Michigan,26111.0,11
493724,2020-09-02,Missaukee,Michigan,26113.0,1
493725,2020-09-02,Monroe,Michigan,26115.0,28
493726,2020-09-02,Montcalm,Michigan,26117.0,4
493727,2020-09-02,Montmorency,Michigan,26119.0,0
493728,2020-09-02,Muskegon,Michigan,26121.0,68
493729,2020-09-02,Newaygo,Michigan,26123.0,1
493730,2020-09-02,Oakland,Michigan,26125.0,1165
493731,2020-09-02,Oceana,Michigan,26127.0,6
493732,2020-09-02,Ogemaw,Michigan,26129.0,5
493733,2020-09-02,Ontonagon,Michigan,26131.0,0
493734,2020-09-02,Osceola,Michigan,26133.0,0
493735,2020-09-02,Oscoda,Michigan,26135.0,1
493736,2020-09-02,Otsego,Michigan,26137.0,11
493737,2020-09-02,Ottawa,Michigan,26139.0,63
493738,2020-09-02,Presque Isle,Michigan,26141.0,1
493739,2020-09-02,Roscommon,Michigan,26143.0,4
493740,2020-09-02,Saginaw,Michigan,26145.0,132
493741,2020-09-02,Sanilac,Michigan,26151.0,7
493742,2020-09-02,Schoolcraft,Michigan,26153.0,0
493743,2020-09-02,Shiawassee,Michigan,26155.0,30
493744,2020-09-02,St. Clair,Michigan,26147.0,53
493745,2020-09-02,St. Joseph,Michigan,26149.0,11
493746,2020-09-02,Tuscola,Michigan,26157.0,29
493747,2020-09-02,Unknown,Michigan,,5
493748,2020-09-02,Van Buren,Michigan,26159.0,16
493749,2020-09-02,Washtenaw,Michigan,26161.0,124
493750,2020-09-02,Wayne,Michigan,26163.0,2891
493751,2020-09-02,Wexford,Michigan,26165.0,4
496901,2020-09-03,Alcona,Michigan,26001.0,2
496902,2020-09-03,Alger,Michigan,26003.0,0
496903,2020-09-03,Allegan,Michigan,26005.0,6
496904,2020-09-03,Alpena,Michigan,26007.0,14
496905,2020-09-03,Antrim,Michigan,26009.0,0
496906,2020-09-03,Arenac,Michigan,26011.0,3
496907,2020-09-03,Baraga,Michigan,26013.0,0
496908,2020-09-03,Barry,Michigan,26015.0,2
496909,2020-09-03,Bay,Michigan,26017.0,42
496910,2020-09-03,Benzie,Michigan,26019.0,2
496911,2020-09-03,Berrien,Michigan,26021.0,70
496912,2020-09-03,Branch,Michigan,26023.0,27
496913,2020-09-03,Calhoun,Michigan,26025.0,44
496914,2020-09-03,Cass,Michigan,26027.0,16
496915,2020-09-03,Charlevoix,Michigan,26029.0,3
496916,2020-09-03,Cheboygan,Michigan,26031.0,2
496917,2020-09-03,Chippewa,Michigan,26033.0,0
496918,2020-09-03,Clare,Michigan,26035.0,4
496919,2020-09-03,Clinton,Michigan,26037.0,13
496920,2020-09-03,Crawford,Michigan,26039.0,5
496921,2020-09-03,Delta,Michigan,26041.0,3
496922,2020-09-03,Dickinson,Michigan,26043.0,2
496923,2020-09-03,Eaton,Michigan,26045.0,9
496924,2020-09-03,Emmet,Michigan,26047.0,3
496925,2020-09-03,Genesee,Michigan,26049.0,305
496926,2020-09-03,Gladwin,Michigan,26051.0,2
496927,2020-09-03,Gogebic,Michigan,26053.0,1
496928,2020-09-03,Grand Traverse,Michigan,26055.0,7
496929,2020-09-03,Gratiot,Michigan,26057.0,15
496930,2020-09-03,Hillsdale,Michigan,26059.0,26
496931,2020-09-03,Houghton,Michigan,26061.0,1
496932,2020-09-03,Huron,Michigan,26063.0,4
496933,2020-09-03,Ingham,Michigan,26065.0,40
496934,2020-09-03,Ionia,Michigan,26067.0,7
496935,2020-09-03,Iosco,Michigan,26069.0,12
496936,2020-09-03,Iron,Michigan,26071.0,1
496937,2020-09-03,Isabella,Michigan,26073.0,10
496938,2020-09-03,Jackson,Michigan,26075.0,62
496939,2020-09-03,Kalamazoo,Michigan,26077.0,88
496940,2020-09-03,Kalkaska,Michigan,26079.0,4
496941,2020-09-03,Kent,Michigan,26081.0,169
496942,2020-09-03,Keweenaw,Michigan,26083.0,0
496943,2020-09-03,Lake,Michigan,26085.0,0
496944,2020-09-03,Lapeer,Michigan,26087.0,42
496945,2020-09-03,Leelanau,Michigan,26089.0,1
496946,2020-09-03,Lenawee,Michigan,26091.0,17
496947,2020-09-03,Livingston,Michigan,26093.0,30
496948,2020-09-03,Luce,Michigan,26095.0,0
496949,2020-09-03,Mackinac,Michigan,26097.0,0
496950,2020-09-03,Macomb,Michigan,26099.0,986
496951,2020-09-03,Manistee,Michigan,26101.0,1
496952,2020-09-03,Marquette,Michigan,26103.0,11
496953,2020-09-03,Mason,Michigan,26105.0,0
496954,2020-09-03,Mecosta,Michigan,26107.0,2
496955,2020-09-03,Menominee,Michigan,26109.0,0
496956,2020-09-03,Midland,Michigan,26111.0,11
496957,2020-09-03,Missaukee,Michigan,26113.0,1
496958,2020-09-03,Monroe,Michigan,26115.0,28
496959,2020-09-03,Montcalm,Michigan,26117.0,4
496960,2020-09-03,Montmorency,Michigan,26119.0,0
496961,2020-09-03,Muskegon,Michigan,26121.0,68
496962,2020-09-03,Newaygo,Michigan,26123.0,1
496963,2020-09-03,Oakland,Michigan,26125.0,1169
496964,2020-09-03,Oceana,Michigan,26127.0,6
496965,2020-09-03,Ogemaw,Michigan,26129.0,5
496966,2020-09-03,Ontonagon,Michigan,26131.0,0
496967,2020-09-03,Osceola,Michigan,26133.0,0
496968,2020-09-03,Oscoda,Michigan,26135.0,1
496969,2020-09-03,Otsego,Michigan,26137.0,11
496970,2020-09-03,Ottawa,Michigan,26139.0,63
496971,2020-09-03,Presque Isle,Michigan,26141.0,1
496972,2020-09-03,Roscommon,Michigan,26143.0,4
496973,2020-09-03,Saginaw,Michigan,26145.0,132
496974,2020-09-03,Sanilac,Michigan,26151.0,7
496975,2020-09-03,Schoolcraft,Michigan,26153.0,0
496976,2020-09-03,Shiawassee,Michigan,26155.0,30
496977,2020-09-03,St. Clair,Michigan,26147.0,53
496978,2020-09-03,St. Joseph,Michigan,26149.0,11
496979,2020-09-03,Tuscola,Michigan,26157.0,29
496980,2020-09-03,Unknown,Michigan,,4
496981,2020-09-03,Van Buren,Michigan,26159.0,16
496982,2020-09-03,Washtenaw,Michigan,26161.0,124
496983,2020-09-03,Wayne,Michigan,26163.0,2895
496984,2020-09-03,Wexford,Michigan,26165.0,4
500135,2020-09-04,Alcona,Michigan,26001.0,2
500136,2020-09-04,Alger,Michigan,26003.0,0
500137,2020-09-04,Allegan,Michigan,26005.0,6
500138,2020-09-04,Alpena,Michigan,26007.0,14
500139,2020-09-04,Antrim,Michigan,26009.0,0
500140,2020-09-04,Arenac,Michigan,26011.0,3
500141,2020-09-04,Baraga,Michigan,26013.0,0
500142,2020-09-04,Barry,Michigan,26015.0,2
500143,2020-09-04,Bay,Michigan,26017.0,43
500144,2020-09-04,Benzie,Michigan,26019.0,2
500145,2020-09-04,Berrien,Michigan,26021.0,70
500146,2020-09-04,Branch,Michigan,26023.0,27
500147,2020-09-04,Calhoun,Michigan,26025.0,44
500148,2020-09-04,Cass,Michigan,26027.0,16
500149,2020-09-04,Charlevoix,Michigan,26029.0,3
500150,2020-09-04,Cheboygan,Michigan,26031.0,2
500151,2020-09-04,Chippewa,Michigan,26033.0,0
500152,2020-09-04,Clare,Michigan,26035.0,4
500153,2020-09-04,Clinton,Michigan,26037.0,13
500154,2020-09-04,Crawford,Michigan,26039.0,5
500155,2020-09-04,Delta,Michigan,26041.0,3
500156,2020-09-04,Dickinson,Michigan,26043.0,2
500157,2020-09-04,Eaton,Michigan,26045.0,9
500158,2020-09-04,Emmet,Michigan,26047.0,3
500159,2020-09-04,Genesee,Michigan,26049.0,305
500160,2020-09-04,Gladwin,Michigan,26051.0,2
500161,2020-09-04,Gogebic,Michigan,26053.0,1
500162,2020-09-04,Grand Traverse,Michigan,26055.0,7
500163,2020-09-04,Gratiot,Michigan,26057.0,15
500164,2020-09-04,Hillsdale,Michigan,26059.0,26
500165,2020-09-04,Houghton,Michigan,26061.0,2
500166,2020-09-04,Huron,Michigan,26063.0,4
500167,2020-09-04,Ingham,Michigan,26065.0,40
500168,2020-09-04,Ionia,Michigan,26067.0,7
500169,2020-09-04,Iosco,Michigan,26069.0,12
500170,2020-09-04,Iron,Michigan,26071.0,1
500171,2020-09-04,Isabella,Michigan,26073.0,10
500172,2020-09-04,Jackson,Michigan,26075.0,62
500173,2020-09-04,Kalamazoo,Michigan,26077.0,88
500174,2020-09-04,Kalkaska,Michigan,26079.0,4
500175,2020-09-04,Kent,Michigan,26081.0,169
500176,2020-09-04,Keweenaw,Michigan,26083.0,0
500177,2020-09-04,Lake,Michigan,26085.0,0
500178,2020-09-04,Lapeer,Michigan,26087.0,43
500179,2020-09-04,Leelanau,Michigan,26089.0,1
500180,2020-09-04,Lenawee,Michigan,26091.0,17
500181,2020-09-04,Livingston,Michigan,26093.0,30
500182,2020-09-04,Luce,Michigan,26095.0,0
500183,2020-09-04,Mackinac,Michigan,26097.0,0
500184,2020-09-04,Macomb,Michigan,26099.0,987
500185,2020-09-04,Manistee,Michigan,26101.0,1
500186,2020-09-04,Marquette,Michigan,26103.0,11
500187,2020-09-04,Mason,Michigan,26105.0,0
500188,2020-09-04,Mecosta,Michigan,26107.0,2
500189,2020-09-04,Menominee,Michigan,26109.0,0
500190,2020-09-04,Midland,Michigan,26111.0,11
500191,2020-09-04,Missaukee,Michigan,26113.0,1
500192,2020-09-04,Monroe,Michigan,26115.0,28
500193,2020-09-04,Montcalm,Michigan,26117.0,4
500194,2020-09-04,Montmorency,Michigan,26119.0,0
500195,2020-09-04,Muskegon,Michigan,26121.0,68
500196,2020-09-04,Newaygo,Michigan,26123.0,1
500197,2020-09-04,Oakland,Michigan,26125.0,1170
500198,2020-09-04,Oceana,Michigan,26127.0,6
500199,2020-09-04,Ogemaw,Michigan,26129.0,5
500200,2020-09-04,Ontonagon,Michigan,26131.0,0
500201,2020-09-04,Osceola,Michigan,26133.0,0
500202,2020-09-04,Oscoda,Michigan,26135.0,1
500203,2020-09-04,Otsego,Michigan,26137.0,11
500204,2020-09-04,Ottawa,Michigan,26139.0,64
500205,2020-09-04,Presque Isle,Michigan,26141.0,1
500206,2020-09-04,Roscommon,Michigan,26143.0,4
500207,2020-09-04,Saginaw,Michigan,26145.0,132
500208,2020-09-04,Sanilac,Michigan,26151.0,7
500209,2020-09-04,Schoolcraft,Michigan,26153.0,0
500210,2020-09-04,Shiawassee,Michigan,26155.0,30
500211,2020-09-04,St. Clair,Michigan,26147.0,53
500212,2020-09-04,St. Joseph,Michigan,26149.0,11
500213,2020-09-04,Tuscola,Michigan,26157.0,29
500214,2020-09-04,Unknown,Michigan,,4
500215,2020-09-04,Van Buren,Michigan,26159.0,16
500216,2020-09-04,Washtenaw,Michigan,26161.0,124
500217,2020-09-04,Wayne,Michigan,26163.0,2897
500218,2020-09-04,Wexford,Michigan,26165.0,4
503369,2020-09-05,Alcona,Michigan,26001.0,2
503370,2020-09-05,Alger,Michigan,26003.0,0
503371,2020-09-05,Allegan,Michigan,26005.0,6
503372,2020-09-05,Alpena,Michigan,26007.0,14
503373,2020-09-05,Antrim,Michigan,26009.0,0
503374,2020-09-05,Arenac,Michigan,26011.0,3
503375,2020-09-05,Baraga,Michigan,26013.0,0
503376,2020-09-05,Barry,Michigan,26015.0,2
503377,2020-09-05,Bay,Michigan,26017.0,43
503378,2020-09-05,Benzie,Michigan,26019.0,2
503379,2020-09-05,Berrien,Michigan,26021.0,70
503380,2020-09-05,Branch,Michigan,26023.0,27
503381,2020-09-05,Calhoun,Michigan,26025.0,44
503382,2020-09-05,Cass,Michigan,26027.0,16
503383,2020-09-05,Charlevoix,Michigan,26029.0,3
503384,2020-09-05,Cheboygan,Michigan,26031.0,2
503385,2020-09-05,Chippewa,Michigan,26033.0,0
503386,2020-09-05,Clare,Michigan,26035.0,4
503387,2020-09-05,Clinton,Michigan,26037.0,13
503388,2020-09-05,Crawford,Michigan,26039.0,5
503389,2020-09-05,Delta,Michigan,26041.0,3
503390,2020-09-05,Dickinson,Michigan,26043.0,2
503391,2020-09-05,Eaton,Michigan,26045.0,9
503392,2020-09-05,Emmet,Michigan,26047.0,3
503393,2020-09-05,Genesee,Michigan,26049.0,305
503394,2020-09-05,Gladwin,Michigan,26051.0,2
503395,2020-09-05,Gogebic,Michigan,26053.0,1
503396,2020-09-05,Grand Traverse,Michigan,26055.0,7
503397,2020-09-05,Gratiot,Michigan,26057.0,15
503398,2020-09-05,Hillsdale,Michigan,26059.0,26
503399,2020-09-05,Houghton,Michigan,26061.0,3
503400,2020-09-05,Huron,Michigan,26063.0,4
503401,2020-09-05,Ingham,Michigan,26065.0,40
503402,2020-09-05,Ionia,Michigan,26067.0,7
503403,2020-09-05,Iosco,Michigan,26069.0,12
503404,2020-09-05,Iron,Michigan,26071.0,1
503405,2020-09-05,Isabella,Michigan,26073.0,10
503406,2020-09-05,Jackson,Michigan,26075.0,62
503407,2020-09-05,Kalamazoo,Michigan,26077.0,89
503408,2020-09-05,Kalkaska,Michigan,26079.0,4
503409,2020-09-05,Kent,Michigan,26081.0,170
503410,2020-09-05,Keweenaw,Michigan,26083.0,0
503411,2020-09-05,Lake,Michigan,26085.0,0
503412,2020-09-05,Lapeer,Michigan,26087.0,43
503413,2020-09-05,Leelanau,Michigan,26089.0,1
503414,2020-09-05,Lenawee,Michigan,26091.0,17
503415,2020-09-05,Livingston,Michigan,26093.0,30
503416,2020-09-05,Luce,Michigan,26095.0,0
503417,2020-09-05,Mackinac,Michigan,26097.0,0
503418,2020-09-05,Macomb,Michigan,26099.0,987
503419,2020-09-05,Manistee,Michigan,26101.0,1
503420,2020-09-05,Marquette,Michigan,26103.0,11
503421,2020-09-05,Mason,Michigan,26105.0,0
503422,2020-09-05,Mecosta,Michigan,26107.0,2
503423,2020-09-05,Menominee,Michigan,26109.0,0
503424,2020-09-05,Midland,Michigan,26111.0,11
503425,2020-09-05,Missaukee,Michigan,26113.0,1
503426,2020-09-05,Monroe,Michigan,26115.0,28
503427,2020-09-05,Montcalm,Michigan,26117.0,4
503428,2020-09-05,Montmorency,Michigan,26119.0,0
503429,2020-09-05,Muskegon,Michigan,26121.0,68
503430,2020-09-05,Newaygo,Michigan,26123.0,1
503431,2020-09-05,Oakland,Michigan,26125.0,1171
503432,2020-09-05,Oceana,Michigan,26127.0,6
503433,2020-09-05,Ogemaw,Michigan,26129.0,5
503434,2020-09-05,Ontonagon,Michigan,26131.0,0
503435,2020-09-05,Osceola,Michigan,26133.0,0
503436,2020-09-05,Oscoda,Michigan,26135.0,1
503437,2020-09-05,Otsego,Michigan,26137.0,11
503438,2020-09-05,Ottawa,Michigan,26139.0,64
503439,2020-09-05,Presque Isle,Michigan,26141.0,1
503440,2020-09-05,Roscommon,Michigan,26143.0,4
503441,2020-09-05,Saginaw,Michigan,26145.0,133
503442,2020-09-05,Sanilac,Michigan,26151.0,7
503443,2020-09-05,Schoolcraft,Michigan,26153.0,0
503444,2020-09-05,Shiawassee,Michigan,26155.0,30
503445,2020-09-05,St. Clair,Michigan,26147.0,53
503446,2020-09-05,St. Joseph,Michigan,26149.0,11
503447,2020-09-05,Tuscola,Michigan,26157.0,29
503448,2020-09-05,Unknown,Michigan,,4
503449,2020-09-05,Van Buren,Michigan,26159.0,17
503450,2020-09-05,Washtenaw,Michigan,26161.0,124
503451,2020-09-05,Wayne,Michigan,26163.0,2898
503452,2020-09-05,Wexford,Michigan,26165.0,4
506602,2020-09-06,Alcona,Michigan,26001.0,2
506603,2020-09-06,Alger,Michigan,26003.0,0
506604,2020-09-06,Allegan,Michigan,26005.0,6
506605,2020-09-06,Alpena,Michigan,26007.0,14
506606,2020-09-06,Antrim,Michigan,26009.0,0
506607,2020-09-06,Arenac,Michigan,26011.0,3
506608,2020-09-06,Baraga,Michigan,26013.0,0
506609,2020-09-06,Barry,Michigan,26015.0,2
506610,2020-09-06,Bay,Michigan,26017.0,43
506611,2020-09-06,Benzie,Michigan,26019.0,2
506612,2020-09-06,Berrien,Michigan,26021.0,70
506613,2020-09-06,Branch,Michigan,26023.0,27
506614,2020-09-06,Calhoun,Michigan,26025.0,44
506615,2020-09-06,Cass,Michigan,26027.0,16
506616,2020-09-06,Charlevoix,Michigan,26029.0,3
506617,2020-09-06,Cheboygan,Michigan,26031.0,2
506618,2020-09-06,Chippewa,Michigan,26033.0,0
506619,2020-09-06,Clare,Michigan,26035.0,4
506620,2020-09-06,Clinton,Michigan,26037.0,13
506621,2020-09-06,Crawford,Michigan,26039.0,5
506622,2020-09-06,Delta,Michigan,26041.0,3
506623,2020-09-06,Dickinson,Michigan,26043.0,2
506624,2020-09-06,Eaton,Michigan,26045.0,9
506625,2020-09-06,Emmet,Michigan,26047.0,3
506626,2020-09-06,Genesee,Michigan,26049.0,305
506627,2020-09-06,Gladwin,Michigan,26051.0,2
506628,2020-09-06,Gogebic,Michigan,26053.0,1
506629,2020-09-06,Grand Traverse,Michigan,26055.0,7
506630,2020-09-06,Gratiot,Michigan,26057.0,15
506631,2020-09-06,Hillsdale,Michigan,26059.0,26
506632,2020-09-06,Houghton,Michigan,26061.0,3
506633,2020-09-06,Huron,Michigan,26063.0,4
506634,2020-09-06,Ingham,Michigan,26065.0,40
506635,2020-09-06,Ionia,Michigan,26067.0,7
506636,2020-09-06,Iosco,Michigan,26069.0,12
506637,2020-09-06,Iron,Michigan,26071.0,1
506638,2020-09-06,Isabella,Michigan,26073.0,10
506639,2020-09-06,Jackson,Michigan,26075.0,62
506640,2020-09-06,Kalamazoo,Michigan,26077.0,89
506641,2020-09-06,Kalkaska,Michigan,26079.0,4
506642,2020-09-06,Kent,Michigan,26081.0,170
506643,2020-09-06,Keweenaw,Michigan,26083.0,0
506644,2020-09-06,Lake,Michigan,26085.0,0
506645,2020-09-06,Lapeer,Michigan,26087.0,43
506646,2020-09-06,Leelanau,Michigan,26089.0,1
506647,2020-09-06,Lenawee,Michigan,26091.0,17
506648,2020-09-06,Livingston,Michigan,26093.0,30
506649,2020-09-06,Luce,Michigan,26095.0,0
506650,2020-09-06,Mackinac,Michigan,26097.0,0
506651,2020-09-06,Macomb,Michigan,26099.0,987
506652,2020-09-06,Manistee,Michigan,26101.0,1
506653,2020-09-06,Marquette,Michigan,26103.0,11
506654,2020-09-06,Mason,Michigan,26105.0,0
506655,2020-09-06,Mecosta,Michigan,26107.0,2
